거래번호,항목1,항목2,항목3,항목4,항목5,항목6,항목7,항목8,항목9
18753,치킨,열대과일,전지우유,치즈,냉동 야채,초콜릿,,,
18757,감귤,열대과일,전지우유,버터,요거트,치즈,치즈,,
18758,햄,요거트,롤빵,패스트리,마가린,생수,소다,야채 주스,캔맥주
18759,소시지,과일,요거트,치즈,계란,롤빵,생수,신문,
18760,음료수,패스트리,소다,음료수,초콜릿,,,,
18761,마요네즈,롤빵,생수,소다,케이크,,,,
18763,치킨,돼지고기,소고기,전지우유,치즈,치즈,냉동 감자,롤빵,
18767,햄,돼지고기,식빵,사탕,,,,,
18774,감귤,열대과일,전지우유,디저트,마요네즈,계란,마가린,설탕,
18777,돼지고기,전지우유,식빵,패스트리,설탕,,,,
18778,요거트,롤빵,강아지 사료,생수,캔맥주,쇼핑백,,,
18785,소고기,소고기,버터,생선,생수,냅킨,,,
18787,전지우유,요거트,치즈,세정제,신문,,,,
18788,치킨,소고기,롤빵,커피,,,,,
18789,소고기,돼지고기,식빵,시럽,,,,,
18795,패스트리,캔맥주,간식,초콜릿,사탕,양초,,,
18796,소시지,소고기,사워 크림,롤빵,소금,인스턴트 식품,소다,,
18797,감귤,롤빵,밀가루,마가린,설탕,머스타드,고양이 사료,소다,병맥주
18804,치킨,소고기,밀가루,간식,,,,,
18806,전지우유,식빵,잼,신문,화초,,,,
18816,돼지고기,포도,치즈,생수,간식,팝콘,와플,,
18818,전지우유,생수,소다,캔맥주,,,,,
18823,소고기,열대과일,야채,요거트,농축 우유,치즈,치즈,마요네즈,
18825,과일,전지우유,디저트,마가린,초콜릿,,,,
18828,돼지고기,양파,전지우유,버터,생수,소다,음료수,팝콘,
18829,소고기,돼지고기,전지우유,치즈,패스트리,설탕,인스턴트 식품,주방 수건,
18830,전지우유,요거트,냉동 야채,식빵,패스트리,밀가루,생수,소다,
18832,치킨,야채,전지우유,패스트리,사탕,,,,
18835,요거트,지퍼백,소다,초콜릿,쇼핑백,,,,
18847,크림 치즈,냉동 과일,생선,계란,롤빵,마가린,시리얼,절인 야채,
18848,소고기,감귤,딸기,전지우유,요거트,우유,치즈,패스트리,케이크
18851,돼지고기,전지우유,소다,캔맥주,간식,껌,사탕,,
18853,소고기,전지우유,디저트,마가린,쇼핑백,,,,
18858,소시지,소고기,딸기,야채,전지우유,버터,치즈,롤빵,
18861,소시지,열대과일,딸기,디저트,생선,냉동 감자,와인,,
18863,소시지,포장 채소,전지우유,요거트,,,,,
18871,감귤,계란,생수,소다,,,,,
18875,열대과일,딸기,야채,버터,요거트,우유,계란,마가린,
18884,소시지,치킨,과일,포도,딸기,야채,양파,전지우유,
18893,돼지고기,열대과일,과일,야채,냉동 디저트,롤빵,마가린,냅킨,
18895,햄,소고기,열대과일,과일,요거트,우유,치즈,식빵,
18898,소고기,허브,전지우유,쌀,,,,,
18901,소고기,기름,커피,포도주,,,,,
18903,치킨,돼지고기,소고기,전지우유,버터,사워 크림,치즈,크림 치즈,
18904,요거트,절인 야채,소다,야채 주스,병맥주,간식,,,
18907,소시지,열대과일,야채,허브,전지우유,기름,,,
18908,요거트,패스트리,생수,야채 주스,그릇,화초,,,
18914,전지우유,버터,계란,베이킹 파우더,,,,,
18917,소시지,딸기,요거트,사워 크림,크림 치즈,냉동 야채,차,야채 주스,
18920,햄,소고기,전지우유,계란,기름,설탕,잼,생수,
18922,감귤,열대과일,치즈,아이스크림,계란,세정제,신문,,
18930,딸기,음료수,캔맥주,쇼핑백,,,,,
18931,소시지,감귤,열대과일,딸기,야채,농축 우유,치즈,,
18934,돼지고기,열대과일,과일,견과류,냉동 식품,마가린,신문,,
18935,음료수,야채 주스,캔맥주,껌,초콜릿,쇼핑백,,,
18938,전지우유,롤빵,식빵,마가린,,,,
18941,전지우유,사워 크림,패스트리,마가린,쇼핑백,,,,
18942,과일,전지우유,디저트,버터우유,요거트,크림 치즈,냉동 감자,,
18947,감귤,과일,치즈,생수,소다,,,,
18950,소시지,열대과일,포도,딸기,패스트리,소다,초콜릿,냅킨,
18951,감귤,열대과일,야채,버터,요거트,사워 크림,간식,,
18953,치즈,생선,마가린,생수,캔맥주,,,,
18954,버터우유,요거트,간식,초콜릿,,,,,
18955,소시지,야채,소다,병맥주,간식,팝콘,,,
18956,치즈,마가린,생수,병맥주,,,,,
18957,소고기,야채,허브,포장 채소,버터,치즈,계란,잼,생수
18960,소시지,소고기,허브,치즈,마가린,고양이 사료,쇼핑백,,
18961,소시지,감귤,소다,야채 주스,간식,냅킨,,,
18965,전지우유,버터우유,요거트,사워 크림,계란,패스트리,팝콘,,
18966,전지우유,계란,식빵,패스트리,,,,,
18967,버터,요거트,계란,패스트리,병맥주,,,,
18968,열대과일,소금,생선 통조림,생수,병맥주,,,,
18969,감귤,열대과일,양파,버터우유,,,,,
18970,돼지고기,버터우유,절인 야채,소다,캔맥주,소주,,,
18979,감귤,전지우유,요거트,치즈,계란,야채 통조림,캔맥주,,
18980,햄,요거트,패스트리,커피,와플,초콜릿,여성용 위생용품,,
18983,감귤,전지우유,생수,소다,야채 주스,병맥주,,,
18984,생선,식빵,캔맥주,소주,신문,,,,
18987,소시지,열대과일,과일,딸기,전지우유,버터,사워 크림,,
18991,전지우유,식빵,마가린,고양이 사료,소다,,,,
18993,패스트리,소다,음료수,캔맥주,간식,초콜릿,쇼핑백,,
18995,요거트,우유,계란,롤빵,,,,,
18996,계란,캔맥주,소주,초콜릿,쇼핑백,,,,
18997,소시지,전지우유,버터,야채 주스,,,,,
18999,전지우유,패스트리,간식,사탕,,,,,
19002,소시지,돼지고기,감귤,열대과일,과일,야채,전지우유,버터,
19005,계란,패스트리,병맥주,캔맥주,초콜릿,양초,신문,,
19010,감귤,야채,우유,계란,과일 통조림,소다,와플,사탕,
19011,디저트,버터우유,식빵,캔맥주,쇼핑백,,,,
19012,열대과일,전지우유,요거트,생수,소다,초콜릿,,,
19015,치킨,전지우유,요거트,냉동 야채,롤빵,기름,병맥주,캔맥주,
19017,버터,요거트,사워 크림,마가린,간식,,,,
19018,과일,허브,전지우유,사워 크림,,,,,
19020,소시지,열대과일,전지우유,냉동 야채,롤빵,식빵,,
19023,계란,식빵,패스트리,캔맥주,신문,,,,
19025,야채,전지우유,식빵,마가린,,,,,
19033,열대과일,전지우유,버터,버터우유,식빵,패스트리,,,
19034,치킨,전지우유,버터,계란,신문,,,,
19036,햄,돼지고기,딸기,야채,기름,소다,병맥주,간식,팝콘
19037,돼지고기,열대과일,포도,양파,전지우유,요거트,냉동 야채,,
19038,냉동 야채,파스타,생수,소다,,,,,
19039,소고기,전지우유,식빵,와플,,,,,
19040,돼지고기,과일,포도,전지우유,패스트리,밀가루,기름,설탕,
19042,돼지고기,요거트,우유,간식,,,,,
19047,디저트,식빵,소금,마가린,야채 주스,신문,,,
19049,열대과일,야채,전지우유,치즈,,,,,
19051,소고기,디저트,우유,야채 주스,,,,,
19057,감귤,음료수,계란,롤빵,생수,껌,초콜릿,,
19062,소고기,돼지고기,열대과일,딸기,베이킹 파우더,생선 통조림,,,
19067,전지우유,사워 크림,패스트리,병맥주,,,,,
19069,딸기,야채,사워 크림,소다,,,,,
19070,소고기,전지우유,롤빵,식빵,마가린,신문,,,
19071,전지우유,사워 크림,롤빵,절인 야채,생수,,,,
19072,감귤,전지우유,사워 크림,롤빵,마가린,,,,
19073,전지우유,농축 우유,식빵,설탕,커피,소다,야채 주스,병맥주,
19074,야채,전지우유,밀가루,설탕,소다,음료수,,,
19077,소시지,열대과일,요거트,강아지 사료,생수,쇼핑백,,,
19081,돼지고기,야채,식빵,생수,소다,,,,
19082,열대과일,전지우유,버터,요거트,,,,,
19083,롤빵,절인 야채,껌,초콜릿,,,,,
19085,소시지,치킨,돼지고기,감귤,딸기,야채,포장 채소,요거트,
19087,과일,야채,크림 치즈,계란,절인 야채,야채 주스,,,
19088,소고기,요거트,사워 크림,냉동 식품,식빵,생선 통조림,커피,사탕,
19089,요거트,롤빵,소금,포도주,냅킨,,,,
19092,햄,소고기,야채,전지우유,요거트,냉동 야채,냉동 식품,,
19094,소고기,감귤,치즈,소다,,,,,
19095,햄,야채,허브,전지우유,요거트,치즈,롤빵,세정제,
19096,감귤,양파,요거트,음료수,롤빵,식빵,식초,생수,
19098,소시지,과일,우유,수프,소스,고양이 사료,신문,,
19099,야채,허브,디저트,아이스크림,케이크,신문,쇼핑백,,
19101,돼지고기,소다,캔맥주,남성 화장품,,,,,
19105,소고기,돼지고기,생선,열대과일,포도,딸기,전지우유,냉동 야채,
19106,소고기,야채,디저트,요거트,사워 크림,롤빵,소다,,
19107,소스,와인,와플,신문,,,,,
19110,햄,감귤,열대과일,과일,야채,전지우유,식빵,,
19113,소고기,전지우유,버터,롤빵,패스트리,고양이 사료,,,
19114,감귤,과일,양파,전지우유,버터우유,사워 크림,크림 치즈,계란,
19119,소고기,전지우유,기름,캔맥주,간식,,,,
19121,과일,버터,계란,롤빵,마가린,생수,,,
19123,소고기,열대과일,냉동 야채,롤빵,소다,냅킨,그릇,,
19124,감귤,요거트,크림 치즈,생수,초콜릿,,,,
19125,소고기,야채,전지우유,패스트리,소다,와플,사탕,,
19126,사워 크림,치즈,냉동 야채,냉동 디저트,기름,마가린,베이킹 파우더,,
19127,치킨,돼지고기,소고기,딸기,전지우유,롤빵,,,
19128,소시지,소고기,열대과일,크림 치즈,,,,,
19129,열대과일,전지우유,치즈,롤빵,패스트리,야채 통조림,화초,,
19131,감귤,열대과일,과일,전지우유,요거트,롤빵,패스트리,백포도주,와인
19133,치킨,열대과일,전지우유,디저트,생선,머스타드,절인 야채,,
19135,햄,견과류,전지우유,버터,계란,패스트리,차,,
19137,허브,사워 크림,우유,계란,초콜릿,냅킨,,,
19139,감귤,열대과일,버터우유,요거트,패스트리,와플,사탕,,
19140,소고기,야채,요거트,사워 크림,,,,,
19141,소시지,롤빵,베이킹 파우더,소다,,,,,
19144,돼지고기,롤빵,패스트리,냅킨,신문,,,,
19146,과일,전지우유,음료수,냉동 야채,밀가루,설탕,초콜릿,,
19155,소시지,포도,베이킹 파우더,백포도주,,,,,
19156,소고기,디저트,설탕,병맥주,,,,,
19160,허브,냉동 야채,강아지 사료,생수,병맥주,초콜릿,,,
19161,소고기,감귤,크림 치즈,식초,마가린,,,,
19162,버터,요거트,치즈,롤빵,소다,와플,신문,,
19163,야채,허브,사워 크림,계란,,,,,
19164,소고기,사워 크림,치즈,소금,기름,강아지 사료,신문,,
19165,사워 크림,강아지 사료,야채 주스,피부관리용품,쇼핑백,,,,
19166,버터,생수,세정제,비누,,,,,
19167,야채,양파,롤빵,식빵,설탕,,,,
19168,열대과일,요거트,야채 주스,병맥주,신문,,,,
19170,돼지고기,소고기,딸기,야채,허브,버터,요거트,식빵,빵
19171,소고기,감귤,야채,롤빵,설탕,야채 주스,,,
19172,포도,아이스크림,패스트리,소다,캔맥주,간식,껌,,
19174,돼지고기,소고기,감귤,과일,야채,양파,전지우유,버터,
19175,소고기,전지우유,크림 치즈,식빵,초콜릿,신문,,,
19176,소시지,치킨,감귤,과일,야채,전지우유,요거트,사워 크림,
19178,소시지,햄,냉동 디저트,간식,,,,,
19180,감귤,열대과일,포도,딸기,전지우유,우유,생수,야채 주스,
19182,소시지,사워 크림,치즈,식빵,,,,,
19183,돼지고기,야채,전지우유,크림 치즈,커피,생수,병맥주,,
19184,소시지,야채,양파,전지우유,버터우유,치즈,치즈,냉동 야채,
19186,전지우유,버터,요거트,사워 크림,계란,커피,,,
19187,열대과일,과일,야채,전지우유,디저트,요거트,우유,베이킹 파우더,
19190,사워 크림,우유,설탕,병맥주,냅킨,,,,
19192,야채,냉동 야채,생선,롤빵,강아지 사료,팝콘,신문,,
19195,전지우유,디저트,치즈,치즈,크림 치즈,패스트리,마가린,설탕,
19196,열대과일,과일,요거트,야채 통조림,음료수,,,,
19200,소고기,치킨,돼지고기,과일,전지우유,버터우유,냉동 야채,롤빵,
19201,아이스크림,설탕,커피,생수,소다,야채 주스,쇼핑백,,
19202,전지우유,디저트,요거트,마가린,신문,,,,
19206,열대과일,전지우유,버터,요거트,치즈,계란,,,
19207,전지우유,요거트,치즈,시리얼,생수,,,,
19209,설탕,생수,소다,야채 주스,간식,팝콘,,,
19212,소고기,치킨,야채,전지우유,요거트,치즈,크림 치즈,,
19214,야채,전지우유,버터,사워 크림,치즈,롤빵,식빵,마가린,
19216,햄,사워 크림,치즈,롤빵,,,,,
19217,소시지,롤빵,기름,병맥주,와인,,,,
19218,치즈,베이킹 파우더,와플,초콜릿,,,,,
19221,소시지,버터,사워 크림,크림,기름,백포도주,,,
19224,소시지,소고기,롤빵,소다,야채 주스,남성 화장품,쇼핑백,,
19226,치킨,롤빵,마가린,소다,음료수,사탕,,,
19230,소시지,소고기,치킨,돼지고기,치즈,식빵,신문,쇼핑백,
19232,햄,돼지고기,감귤,열대과일,야채,요거트,생선,야채 주스,
19233,열대과일,버터우유,우유,농축 우유,식빵,설탕,커피,생수,소다
19236,소시지,햄,돼지고기,소고기,햄버거 고기,열대과일,과일,딸기,
19240,생수,소다,병맥주,와플,초콜릿,그릇,,,
19243,패스트리,초콜릿,사탕,,,,,,
19244,감귤,열대과일,과일,야채,롤빵,,,,
19245,치킨,야채,전지우유,버터,요거트,치즈,계란,패스트리,
19246,소시지,치킨,전지우유,요거트,롤빵,소다,냅킨,,
19249,우유,패스트리,마가린,,,,,,
19250,햄,열대과일,포도,전지우유,요거트,치즈,강아지 사료,,
19251,백포도주,와인,냅킨,,,,,,
19252,전지우유,크림 치즈,냉동 식품,롤빵,식빵,생수,신문,,
19254,소시지,유기농 제품,초콜릿,,,,,,
19256,버터우유,치즈,커피,,,,,,
19258,롤빵,절인 야채,,,,,,,
19261,전지우유,지퍼백,소다,,,,,,
19263,디저트,롤빵,소다,,,,,,
19271,소시지,롤빵,,,,,,,
19272,전지우유,크림 치즈,시리얼,고양이 사료,커피,와플,,,
19273,햄,과일,야채,요거트,롤빵,베이킹 파우더,,,
19274,계란,롤빵,마가린,,,,,,
19275,열대과일,소다,,,,,,,
19276,야채,버터우유,크림 치즈,치즈,,,,,
19277,치킨,열대과일,과일,포장 채소,계란,롤빵,밀가루,파스타,
19278,돼지고기,소고기,전지우유,절인 야채,초콜릿,,,,
19279,커피,소다,야채 주스,와플,,,,,
19282,소시지,커피,쇼핑백,,,,,,
19283,디저트,설탕,,,,,,,
19285,야채,간식,케이크,초콜릿,,,,,
19286,감귤,야채,전지우유,버터우유,치즈,냉동 야채,머스타드,야채 주스,냅킨
19290,감귤,과일,아이스크림,생수,,,,,
19291,소시지,식빵,간식,초콜릿,,,,,
19292,롤빵,소스,소다,백포도주,신문,,,,
19293,햄,버터,농축 우유,,,,,,
19294,열대과일,롤빵,생수,,,,,,
19295,냅킨,양초,,,,,,,
19296,전지우유,요거트,초콜릿,,,,,,
19298,소시지,계란,지퍼백,야채 주스,신문,,,,
19300,감귤,전지우유,밀가루,,,,,,
19303,소고기,패스트리,,,,,,,
19304,소시지,야채 주스,,,,,,,
19305,소시지,치킨,감귤,과일,요거트,농축 우유,냉동 야채,계란,롤빵
19308,소고기,소다,,,,,,,
19309,전지우유,식빵,소다,,,,,,
19310,돼지고기,야채,전지우유,크림 치즈,기름,초콜릿,냅킨,,
19311,열대과일,요거트,롤빵,사탕,쇼핑백,,,,
19312,과일,냉동 야채,생수,,,,,,
19313,식빵,기름,그릇,,,,,,
19318,사워 크림,롤빵,,,,,,,
19319,돼지고기,소고기,열대과일,요거트,냉동 야채,,,,
19322,요거트,우유,브랜디,,,,,,
19323,우유,소다,,,,,,,
19325,생수,소다,음료수,병맥주,,,,,
19326,감귤,전지우유,패스트리,,,,,,
19327,우유,생수,,,,,,,
19328,전지우유,계란,초콜릿,,,,,,
19329,치킨,소고기,열대과일,과일,야채,전지우유,계란,패스트리,
19330,감귤,병맥주,백포도주,,,,,,
19331,돼지고기,전지우유,케이크,,,,,,
19332,소시지,전지우유,치즈,냉동 식품,아이스크림,식빵,패스트리,간식,
19333,감귤,열대과일,과일,롤빵,소다,캔맥주,,,
19334,소고기,파스타,인스턴트 식품,,,,,,
19335,딸기,요거트,사워 크림,,,,,,
19338,치킨,전지우유,식빵,,,,,,
19339,냅킨,그릇,,,,,,,
19341,야채,요거트,사워 크림,우유,계란,롤빵,절인 야채,소다,병맥주
19342,전지우유,요거트,롤빵,패스트리,마가린,감미료,베이킹 파우더,소다,
19344,병맥주,브랜디,초콜릿,피부관리용품,,,,,
19345,병맥주,브랜디,초콜릿,,,,,,
19348,야채,버터,치즈,마가린,머스타드,절인 야채,,,
19350,비누,그릇,,,,,,,
19351,요거트,소다,,,,,,,
19354,전지우유,패스트리,소다,,,,,,
19359,소시지,디저트,계란,롤빵,소다,병맥주,와인,간식,냅킨
19361,버터,생수,소주,그릇,쇼핑백,,,,
19362,병맥주,소주,껌,,,,,,
19363,햄,전지우유,냅킨,,,,,,
19365,열대과일,신문,,,,,,,
19366,열대과일,버터,치즈,계란,,,,,
19368,치킨,과일,향신료,백포도주,,,,,
19370,음료수,초콜릿,,,,,,,
19371,소시지,전지우유,롤빵,수프,케이크,쇼핑백,,,
19373,전지우유,신문,,,,,,,
19376,커피,병맥주,,,,,,,
19377,전지우유,냉동 식품,,,,,,,
19378,소시지,생선,간식,팝콘,냅킨,,,,
19384,전지우유,버터,계란,생수,간식,,,,
19385,요거트,냉동 야채,,,,,,,
19387,야채,허브,디저트,요거트,마가린,소다,,,
19391,과일,야채,포장 채소,전지우유,계란,밀가루,소금,,
19393,열대과일,야채,롤빵,,,,,,
19394,요거트,아이스크림,소다,초콜릿,냅킨,,,,
19395,소시지,디저트,우유,소다,백포도주,,,,
19396,요거트,우유,냉동 야채,패스트리,소다,쇼핑백,,,
19399,과일,전지우유,농축 우유,생선 통조림,음료수,야채 주스,사탕,,
